Epoch	Train	Validation
epoch: 175, step: 18113, train_time: 225.169, valid_time: 29.014, train_weights: 85658.000, train_canonicalBasePairWeights: 9011.000, train_loss: 2.053, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.640, train_perplexity: 7.794, train_protein_weights: 70467.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.277, train_protein_accuracy: 0.346, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.751, train_dna_weights: 6300.000, train_dna_canonicalBasePairWeights: 4330.000, train_dna_loss: 0.960, train_dna_accuracy: 0.673, train_dna_canonicalBasePairAccuracy: 0.610, train_dna_perplexity: 2.611, train_rna_weights: 8891.000, train_rna_canonicalBasePairWeights: 4681.000, train_rna_loss: 1.053, train_rna_accuracy: 0.629, train_rna_canonicalBasePairAccuracy: 0.669, train_rna_perplexity: 2.867, valid_weights: 4657.000, valid_canonicalBasePairWeights: 1009.000, valid_loss: 1.864, valid_accuracy: 0.446, valid_canonicalBasePairAccuracy: 0.673, valid_perplexity: 6.452, valid_protein_weights: 3070.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.257, valid_protein_accuracy: 0.368, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.558, valid_dna_weights: 478.000, valid_dna_canonicalBasePairWeights: 400.000, valid_dna_loss: 1.031, valid_dna_accuracy: 0.640, valid_dna_canonicalBasePairAccuracy: 0.683, valid_dna_perplexity: 2.804, valid_rna_weights: 1109.000, valid_rna_canonicalBasePairWeights: 609.000, valid_rna_loss: 1.136, valid_rna_accuracy: 0.577, valid_rna_canonicalBasePairAccuracy: 0.667, valid_rna_perplexity: 3.114
epoch: 176, step: 18202, train_time: 161.836, valid_time: 26.170, train_weights: 88676.000, train_canonicalBasePairWeights: 9185.000, train_loss: 2.027, train_accuracy: 0.409, train_canonicalBasePairAccuracy: 0.601, train_perplexity: 7.591, train_protein_weights: 72560.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.254, train_protein_accuracy: 0.354, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.529, train_dna_weights: 6323.000, train_dna_canonicalBasePairWeights: 4279.000, train_dna_loss: 0.958, train_dna_accuracy: 0.673, train_dna_canonicalBasePairAccuracy: 0.616, train_dna_perplexity: 2.605, train_rna_weights: 9793.000, train_rna_canonicalBasePairWeights: 4906.000, train_rna_loss: 1.032, train_rna_accuracy: 0.644, train_rna_canonicalBasePairAccuracy: 0.588, train_rna_perplexity: 2.808, valid_weights: 4810.000, valid_canonicalBasePairWeights: 768.000, valid_loss: 1.971, valid_accuracy: 0.411, valid_canonicalBasePairAccuracy: 0.730, valid_perplexity: 7.176, valid_protein_weights: 3646.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.259, valid_protein_accuracy: 0.347, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.571, valid_dna_weights: 307.000, valid_dna_canonicalBasePairWeights: 224.000, valid_dna_loss: 1.010, valid_dna_accuracy: 0.638, valid_dna_canonicalBasePairAccuracy: 0.665, valid_dna_perplexity: 2.745, valid_rna_weights: 857.000, valid_rna_canonicalBasePairWeights: 544.000, valid_rna_loss: 1.090, valid_rna_accuracy: 0.604, valid_rna_canonicalBasePairAccuracy: 0.757, valid_rna_perplexity: 2.974
epoch: 177, step: 18307, train_time: 212.268, valid_time: 29.052, train_weights: 98700.000, train_canonicalBasePairWeights: 10054.000, train_loss: 2.054, train_accuracy: 0.403, train_canonicalBasePairAccuracy: 0.608, train_perplexity: 7.798, train_protein_weights: 81226.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.277, train_protein_accuracy: 0.350, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.744, train_dna_weights: 6348.000, train_dna_canonicalBasePairWeights: 4590.000, train_dna_loss: 0.949, train_dna_accuracy: 0.678, train_dna_canonicalBasePairAccuracy: 0.600, train_dna_perplexity: 2.583, train_rna_weights: 11126.000, train_rna_canonicalBasePairWeights: 5464.000, train_rna_loss: 1.057, train_rna_accuracy: 0.631, train_rna_canonicalBasePairAccuracy: 0.615, train_rna_perplexity: 2.878, valid_weights: 3536.000, valid_canonicalBasePairWeights: 632.000, valid_loss: 1.907, valid_accuracy: 0.426, valid_canonicalBasePairAccuracy: 0.666, valid_perplexity: 6.734, valid_protein_weights: 2551.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.227, valid_protein_accuracy: 0.359, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.271, valid_dna_weights: 388.000, valid_dna_canonicalBasePairWeights: 285.000, valid_dna_loss: 1.001, valid_dna_accuracy: 0.631, valid_dna_canonicalBasePairAccuracy: 0.705, valid_dna_perplexity: 2.722, valid_rna_weights: 597.000, valid_rna_canonicalBasePairWeights: 347.000, valid_rna_loss: 1.130, valid_rna_accuracy: 0.575, valid_rna_canonicalBasePairAccuracy: 0.634, valid_rna_perplexity: 3.095
epoch: 178, step: 18410, train_time: 205.447, valid_time: 34.170, train_weights: 101096.000, train_canonicalBasePairWeights: 11150.000, train_loss: 2.002, train_accuracy: 0.416, train_canonicalBasePairAccuracy: 0.623, train_perplexity: 7.402, train_protein_weights: 80919.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.245, train_protein_accuracy: 0.360, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.441, train_dna_weights: 6046.000, train_dna_canonicalBasePairWeights: 4146.000, train_dna_loss: 0.979, train_dna_accuracy: 0.663, train_dna_canonicalBasePairAccuracy: 0.616, train_dna_perplexity: 2.661, train_rna_weights: 14131.000, train_rna_canonicalBasePairWeights: 7004.000, train_rna_loss: 1.046, train_rna_accuracy: 0.633, train_rna_canonicalBasePairAccuracy: 0.627, train_rna_perplexity: 2.847, valid_weights: 5604.000, valid_canonicalBasePairWeights: 667.000, valid_loss: 2.049, valid_accuracy: 0.387, valid_canonicalBasePairAccuracy: 0.651, valid_perplexity: 7.760, valid_protein_weights: 4481.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.288, valid_protein_accuracy: 0.335, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.851, valid_dna_weights: 347.000, valid_dna_canonicalBasePairWeights: 237.000, valid_dna_loss: 0.995, valid_dna_accuracy: 0.643, valid_dna_canonicalBasePairAccuracy: 0.633, valid_dna_perplexity: 2.705, valid_rna_weights: 776.000, valid_rna_canonicalBasePairWeights: 430.000, valid_rna_loss: 1.142, valid_rna_accuracy: 0.573, valid_rna_canonicalBasePairAccuracy: 0.660, valid_rna_perplexity: 3.134
epoch: 179, step: 18507, train_time: 301.385, valid_time: 28.819, train_weights: 94078.000, train_canonicalBasePairWeights: 10671.000, train_loss: 2.006, train_accuracy: 0.411, train_canonicalBasePairAccuracy: 0.637, train_perplexity: 7.436, train_protein_weights: 74038.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.270, train_protein_accuracy: 0.348, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.684, train_dna_weights: 6452.000, train_dna_canonicalBasePairWeights: 4421.000, train_dna_loss: 0.969, train_dna_accuracy: 0.667, train_dna_canonicalBasePairAccuracy: 0.626, train_dna_perplexity: 2.636, train_rna_weights: 13588.000, train_rna_canonicalBasePairWeights: 6250.000, train_rna_loss: 1.059, train_rna_accuracy: 0.632, train_rna_canonicalBasePairAccuracy: 0.644, train_rna_perplexity: 2.884, valid_weights: 2706.000, valid_canonicalBasePairWeights: 522.000, valid_loss: 1.835, valid_accuracy: 0.447, valid_canonicalBasePairAccuracy: 0.655, valid_perplexity: 6.267, valid_protein_weights: 1826.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.198, valid_protein_accuracy: 0.371, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.003, valid_dna_weights: 310.000, valid_dna_canonicalBasePairWeights: 205.000, valid_dna_loss: 1.063, valid_dna_accuracy: 0.623, valid_dna_canonicalBasePairAccuracy: 0.683, valid_dna_perplexity: 2.895, valid_rna_weights: 570.000, valid_rna_canonicalBasePairWeights: 317.000, valid_rna_loss: 1.095, valid_rna_accuracy: 0.593, valid_rna_canonicalBasePairAccuracy: 0.637, valid_rna_perplexity: 2.989
epoch: 180, step: 18602, train_time: 199.351, valid_time: 30.754, train_weights: 90873.000, train_canonicalBasePairWeights: 9247.000, train_loss: 2.036, train_accuracy: 0.405, train_canonicalBasePairAccuracy: 0.649, train_perplexity: 7.656, train_protein_weights: 73794.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.270, train_protein_accuracy: 0.349, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.679, train_dna_weights: 5483.000, train_dna_canonicalBasePairWeights: 3777.000, train_dna_loss: 0.974, train_dna_accuracy: 0.672, train_dna_canonicalBasePairAccuracy: 0.627, train_dna_perplexity: 2.649, train_rna_weights: 11596.000, train_rna_canonicalBasePairWeights: 5470.000, train_rna_loss: 1.045, train_rna_accuracy: 0.637, train_rna_canonicalBasePairAccuracy: 0.664, train_rna_perplexity: 2.845, valid_weights: 5223.000, valid_canonicalBasePairWeights: 653.000, valid_loss: 2.014, valid_accuracy: 0.413, valid_canonicalBasePairAccuracy: 0.654, valid_perplexity: 7.493, valid_protein_weights: 4291.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.218, valid_protein_accuracy: 0.369, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.189, valid_dna_weights: 490.000, valid_dna_canonicalBasePairWeights: 381.000, valid_dna_loss: 1.061, valid_dna_accuracy: 0.618, valid_dna_canonicalBasePairAccuracy: 0.664, valid_dna_perplexity: 2.888, valid_rna_weights: 442.000, valid_rna_canonicalBasePairWeights: 272.000, valid_rna_loss: 1.090, valid_rna_accuracy: 0.606, valid_rna_canonicalBasePairAccuracy: 0.640, valid_rna_perplexity: 2.973
epoch: 181, step: 18705, train_time: 238.273, valid_time: 32.930, train_weights: 108448.000, train_canonicalBasePairWeights: 10436.000, train_loss: 2.050, train_accuracy: 0.399, train_canonicalBasePairAccuracy: 0.671, train_perplexity: 7.768, train_protein_weights: 88587.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.275, train_protein_accuracy: 0.347, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.730, train_dna_weights: 5951.000, train_dna_canonicalBasePairWeights: 4121.000, train_dna_loss: 0.978, train_dna_accuracy: 0.663, train_dna_canonicalBasePairAccuracy: 0.626, train_dna_perplexity: 2.660, train_rna_weights: 13910.000, train_rna_canonicalBasePairWeights: 6315.000, train_rna_loss: 1.075, train_rna_accuracy: 0.620, train_rna_canonicalBasePairAccuracy: 0.701, train_rna_perplexity: 2.930, valid_weights: 5611.000, valid_canonicalBasePairWeights: 662.000, valid_loss: 2.004, valid_accuracy: 0.417, valid_canonicalBasePairAccuracy: 0.684, valid_perplexity: 7.421, valid_protein_weights: 4542.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.236, valid_protein_accuracy: 0.362, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.359, valid_dna_weights: 523.000, valid_dna_canonicalBasePairWeights: 360.000, valid_dna_loss: 0.838, valid_dna_accuracy: 0.751, valid_dna_canonicalBasePairAccuracy: 0.664, valid_dna_perplexity: 2.312, valid_rna_weights: 546.000, valid_rna_canonicalBasePairWeights: 302.000, valid_rna_loss: 1.191, valid_rna_accuracy: 0.560, valid_rna_canonicalBasePairAccuracy: 0.709, valid_rna_perplexity: 3.292
epoch: 182, step: 18805, train_time: 194.627, valid_time: 21.448, train_weights: 96000.000, train_canonicalBasePairWeights: 8567.000, train_loss: 2.076, train_accuracy: 0.394, train_canonicalBasePairAccuracy: 0.659, train_perplexity: 7.969, train_protein_weights: 81425.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.268, train_protein_accuracy: 0.347, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.664, train_dna_weights: 6269.000, train_dna_canonicalBasePairWeights: 4285.000, train_dna_loss: 0.949, train_dna_accuracy: 0.679, train_dna_canonicalBasePairAccuracy: 0.651, train_dna_perplexity: 2.582, train_rna_weights: 8306.000, train_rna_canonicalBasePairWeights: 4282.000, train_rna_loss: 1.035, train_rna_accuracy: 0.640, train_rna_canonicalBasePairAccuracy: 0.668, train_rna_perplexity: 2.816, valid_weights: 5343.000, valid_canonicalBasePairWeights: 751.000, valid_loss: 2.008, valid_accuracy: 0.406, valid_canonicalBasePairAccuracy: 0.691, valid_perplexity: 7.445, valid_protein_weights: 4184.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.260, valid_protein_accuracy: 0.349, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.578, valid_dna_weights: 274.000, valid_dna_canonicalBasePairWeights: 248.000, valid_dna_loss: 0.904, valid_dna_accuracy: 0.719, valid_dna_canonicalBasePairAccuracy: 0.706, valid_dna_perplexity: 2.470, valid_rna_weights: 885.000, valid_rna_canonicalBasePairWeights: 503.000, valid_rna_loss: 1.158, valid_rna_accuracy: 0.574, valid_rna_canonicalBasePairAccuracy: 0.684, valid_rna_perplexity: 3.183
epoch: 183, step: 18899, train_time: 185.415, valid_time: 23.927, train_weights: 89888.000, train_canonicalBasePairWeights: 9085.000, train_loss: 2.038, train_accuracy: 0.403, train_canonicalBasePairAccuracy: 0.627, train_perplexity: 7.674, train_protein_weights: 73458.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.260, train_protein_accuracy: 0.352, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.578, train_dna_weights: 5904.000, train_dna_canonicalBasePairWeights: 4104.000, train_dna_loss: 0.959, train_dna_accuracy: 0.675, train_dna_canonicalBasePairAccuracy: 0.585, train_dna_perplexity: 2.608, train_rna_weights: 10526.000, train_rna_canonicalBasePairWeights: 4981.000, train_rna_loss: 1.096, train_rna_accuracy: 0.606, train_rna_canonicalBasePairAccuracy: 0.662, train_rna_perplexity: 2.992, valid_weights: 3441.000, valid_canonicalBasePairWeights: 613.000, valid_loss: 1.909, valid_accuracy: 0.425, valid_canonicalBasePairAccuracy: 0.700, valid_perplexity: 6.748, valid_protein_weights: 2447.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.248, valid_protein_accuracy: 0.351, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.464, valid_dna_weights: 509.000, valid_dna_canonicalBasePairWeights: 311.000, valid_dna_loss: 1.033, valid_dna_accuracy: 0.640, valid_dna_canonicalBasePairAccuracy: 0.749, valid_dna_perplexity: 2.808, valid_rna_weights: 485.000, valid_rna_canonicalBasePairWeights: 302.000, valid_rna_loss: 1.123, valid_rna_accuracy: 0.575, valid_rna_canonicalBasePairAccuracy: 0.649, valid_rna_perplexity: 3.074
epoch: 184, step: 18997, train_time: 203.496, valid_time: 18.310, train_weights: 88828.000, train_canonicalBasePairWeights: 9085.000, train_loss: 2.037, train_accuracy: 0.408, train_canonicalBasePairAccuracy: 0.609, train_perplexity: 7.665, train_protein_weights: 73352.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.257, train_protein_accuracy: 0.355, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.550, train_dna_weights: 6175.000, train_dna_canonicalBasePairWeights: 4358.000, train_dna_loss: 0.957, train_dna_accuracy: 0.679, train_dna_canonicalBasePairAccuracy: 0.617, train_dna_perplexity: 2.603, train_rna_weights: 9301.000, train_rna_canonicalBasePairWeights: 4727.000, train_rna_loss: 1.020, train_rna_accuracy: 0.647, train_rna_canonicalBasePairAccuracy: 0.601, train_rna_perplexity: 2.773, valid_weights: 3293.000, valid_canonicalBasePairWeights: 839.000, valid_loss: 1.802, valid_accuracy: 0.447, valid_canonicalBasePairAccuracy: 0.678, valid_perplexity: 6.059, valid_protein_weights: 2093.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.236, valid_protein_accuracy: 0.351, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.352, valid_dna_weights: 420.000, valid_dna_canonicalBasePairWeights: 336.000, valid_dna_loss: 0.974, valid_dna_accuracy: 0.669, valid_dna_canonicalBasePairAccuracy: 0.750, valid_dna_perplexity: 2.649, valid_rna_weights: 780.000, valid_rna_canonicalBasePairWeights: 503.000, valid_rna_loss: 1.082, valid_rna_accuracy: 0.586, valid_rna_canonicalBasePairAccuracy: 0.630, valid_rna_perplexity: 2.951
epoch: 185, step: 19097, train_time: 170.189, valid_time: 26.960, train_weights: 94740.000, train_canonicalBasePairWeights: 9666.000, train_loss: 2.038, train_accuracy: 0.407, train_canonicalBasePairAccuracy: 0.633, train_perplexity: 7.672, train_protein_weights: 78214.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.255, train_protein_accuracy: 0.355, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.539, train_dna_weights: 6066.000, train_dna_canonicalBasePairWeights: 4216.000, train_dna_loss: 0.939, train_dna_accuracy: 0.688, train_dna_canonicalBasePairAccuracy: 0.632, train_dna_perplexity: 2.558, train_rna_weights: 10460.000, train_rna_canonicalBasePairWeights: 5450.000, train_rna_loss: 1.046, train_rna_accuracy: 0.634, train_rna_canonicalBasePairAccuracy: 0.634, train_rna_perplexity: 2.847, valid_weights: 4515.000, valid_canonicalBasePairWeights: 638.000, valid_loss: 1.960, valid_accuracy: 0.422, valid_canonicalBasePairAccuracy: 0.610, valid_perplexity: 7.101, valid_protein_weights: 3533.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.220, valid_protein_accuracy: 0.362, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.208, valid_dna_weights: 415.000, valid_dna_canonicalBasePairWeights: 317.000, valid_dna_loss: 0.939, valid_dna_accuracy: 0.699, valid_dna_canonicalBasePairAccuracy: 0.662, valid_dna_perplexity: 2.557, valid_rna_weights: 567.000, valid_rna_canonicalBasePairWeights: 321.000, valid_rna_loss: 1.089, valid_rna_accuracy: 0.594, valid_rna_canonicalBasePairAccuracy: 0.558, valid_rna_perplexity: 2.970
epoch: 186, step: 19194, train_time: 163.528, valid_time: 29.375, train_weights: 85360.000, train_canonicalBasePairWeights: 10040.000, train_loss: 2.014, train_accuracy: 0.411, train_canonicalBasePairAccuracy: 0.629, train_perplexity: 7.493, train_protein_weights: 68579.000, train_protein_canonicalBasePairWeights: 0.000, train_protein_loss: 2.260, train_protein_accuracy: 0.351, train_protein_canonicalBasePairAccuracy: nan, train_protein_perplexity: 9.581, train_dna_weights: 7185.000, train_dna_canonicalBasePairWeights: 5002.000, train_dna_loss: 0.974, train_dna_accuracy: 0.660, train_dna_canonicalBasePairAccuracy: 0.616, train_dna_perplexity: 2.647, train_rna_weights: 9596.000, train_rna_canonicalBasePairWeights: 5038.000, train_rna_loss: 1.036, train_rna_accuracy: 0.649, train_rna_canonicalBasePairAccuracy: 0.643, train_rna_perplexity: 2.818, valid_weights: 4573.000, valid_canonicalBasePairWeights: 812.000, valid_loss: 1.893, valid_accuracy: 0.440, valid_canonicalBasePairAccuracy: 0.707, valid_perplexity: 6.641, valid_protein_weights: 3296.000, valid_protein_canonicalBasePairWeights: 0.000, valid_protein_loss: 2.215, valid_protein_accuracy: 0.367, valid_protein_canonicalBasePairAccuracy: nan, valid_protein_perplexity: 9.165, valid_dna_weights: 339.000, valid_dna_canonicalBasePairWeights: 231.000, valid_dna_loss: 0.987, valid_dna_accuracy: 0.673, valid_dna_canonicalBasePairAccuracy: 0.740, valid_dna_perplexity: 2.684, valid_rna_weights: 938.000, valid_rna_canonicalBasePairWeights: 581.000, valid_rna_loss: 1.088, valid_rna_accuracy: 0.611, valid_rna_canonicalBasePairAccuracy: 0.694, valid_rna_perplexity: 2.969
